12/3/2025 12:10:08,18.51,2
12/4/2025 12:41:09,39.45,2
12/5/2025 00:00:00,36.54,3
12/5/2025 13:09:50,19.16,1
12/6/2025 00:00:00,10.7,2
12/7/2025 12:10:08,25.53,2
12/8/2025 00:00:00,17.97,4
12/8/2025 00:00:00,17.97,4
12/8/2025 00:00:00,0,4
12/8/2025 12:41:09,4.27,2
12/9/2025 13:09:50,18.05,1
12/10/2025 00:00:00,3.62,2
